header,date,section,url
"HONORING THE CAREER OF DR. SANDRA GIOIA TREADWAY, THE 9TH LIBRARIAN OF VIRGINIA; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E39-1
"RECOGNIZING COSMO'S DOG BAKERY; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E39-2
"HONORING THE LIFE OF DENZEL BIMPEY; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E39-3
"PERSONAL EXPLANATION; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E39-4
"RECOGNIZING EM'S ICE CREAM; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E39-5
"CELEBRATING ERWINA WRIGHT'S ONE HUNDREDTH BIRTHDAY; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E39-6
"PERSONAL EXPLANATION; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E39-7
"RECOGNIZING GETRIGHT'S BAKERY; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E40-1
"IN MEMORY OF RESCUE SPECIALIST LIEUTENANT MATTHEW KING; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E40-2
"PERSONAL EXPLANATION; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E40-3
"RECOGNIZING SHYLOW ATZENBECK; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E40-4
"HONORING THE 39TH ANNUAL MARTIN LUTHER KING, JR. YOUTH ORATORICAL CONTEST; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E40-5
"HONORING THE LIFE OF REVEREND GREGORY PERRY; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E40-6
"RECOGNIZING ESTERS PUB; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E41-1
"HONORING THE LIFE OF RICHARD ""DICK"" OVERHEIM; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E41-2
"RECOGNIZING PASTOR SAMUEL LEE PEPPERS LIFE AND SERVICE TO HIS COMMUNITY; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E41-3
"RECOGNIZING ONYX SVOBODA; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E42-1
"CONGRATULATING BARBARA GRIFFITH ON WINNING COMMUNITY LIVING, INC.'S 24TH ANNUAL LEGACY BALL LEGACY AWARD; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E42-2
"IN MEMORY OF LIEUTENANT FRED BEERS; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E42-3
"RECOGNIZING ZACH SIMS; Congressional Record Vol. 170, No. 8",2024-01-16,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-8/extensions-of-remarks-section/article/E42-4
"RECOGNIZING JENNY SNELL; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E43-2
"RECOGNIZING JEFFREY S. RAMER; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E43-3
"HONORING TEMPLE ISRAEL OF PALM BEACH; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E43-4
"RECOGNIZING PAUL SULLIVAN; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E43-5
"CONGRATULATING THE COCOA TIGERS ON THEIR 6TH STATE CHAMPIONSHIP WIN; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E43-6
"COMMENDING RUTGERS UNIVERSITY-CAMDEN FOR MEMPHIS PIPELINE PROJECT; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E43-7
"RECOGNIZING MESTIZO BREW CANTINA; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E44-1
"HONORING AND RECOGNIZING MONTANA STATE TROOPER LEWIS JOHNSON; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E44-2
"COMMEMORATING THE LIFE OF MRS. DELMARIE MORRIS; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E44-3
"RECOGNIZING LINDSAY REINHART; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E44-4
"PERSONAL EXPLANATION; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E44-5
"HONORING SHARP'S CANDIES; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E44-6
"RECOGNIZING KING OF WINGS; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E45-1
"CONGRATULATING CHAD KNAUS ON HIS INDUCTION INTO THE NASCAR HALL OF FAME; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E45-2
"HONORING THE EXTRAORDINARY LIFE OF SERVICE OF REAR ADMIRAL BRIAN DAVIES; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E45-3
"RECOGNIZING HUNTER OWEN; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E45-4
"HONORING ELIZABETH M. GONZALEZ; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E45-5
"HONORING MIKE MADDUX FROM THE TEXAS RANGERS; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E46-1
"RECOGNIZING HABITAT FOR HUMANITY; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E46-2
"HONORING DR. JOAQUIN GARCIA; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E46-3
"PERSONAL EXPLANATION; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E46-4
"RECOGNIZING STYLUS AND CRATE; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E46-5
"RECOGNIZING THE CONTRIBUTIONS OF LYNNETTE R. BUFFINGTON; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E46-6
"RECOGNIZING LAURA ERICKSON; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E47-1
"RECOGNIZING SUZANNE SMITH; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E47-2
"HONORING DR. MICHAEL BRANTLEY; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E47-3
"RECOGNIZING CAROL ROBERTS ON HER 46-YEAR CAREER WITH THE BAY COUNTY CHAMBER OF COMMERCE; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E47-4
"APPRECIATING THE SERVICE OF MAJOR DAVID MARK BARRERAS II; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E47-5
"HONORING THE LIFE OF L.M. ""BUDDY"" PREUSS, III; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E48-1
"RECOGNIZING MIRIAM KREUZER; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E48-2
"HONORING CATHY GERAGHTY, A FORCE OF NATURE; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E48-3
"RECOGNIZING QUEEN CITY COLLECTIVE COFFEE; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E48-4
"SENATE COMMITTEE MEETINGS; Congressional Record Vol. 170, No. 9",2024-01-17,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-9/extensions-of-remarks-section/article/E48-5
"CELEBRATING THE LIFE OF KEITH E. WEATHERSPOON; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E51-2
"HONORING NICK DEGUILIO; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E51-3
"RECOGNIZING MASSILLON MAYOR KATHY CATAZARO-PERRY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E52-1
"RECOGNIZING WOLF + WILDFLOWER; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E52-2
"HONORING DEBORAH LAMAISON; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E52-3
"RECOGNIZING BOSTON HEIGHTS MAYOR BILL GONCY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E52-4
"RECOGNIZING THE PARALLEL; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E52-5
"CELEBRATING THE DEDICATION OF THE RANDLE CLOCK TOWER IN HONOR OF FORMER IRVING MAYOR MARVIN RANDLE; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E52-6
"RECOGNIZING THE LIFE OF RITA LENTZ OF BRISTOL BOROUGH, PENNSYLVANIA; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E53-1
"RECOGNIZING AMY RUTKIN AND HER SERVICE TO THE U.S. HOUSE OF REPRESENTATIVES; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E53-2
"HONORING SANTA ROSA POLICE DEPARTMENT K9 GHOST; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E54-1
"RECOGNIZING SILVER LAKE MAYOR BERNIE HOVEY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E54-2
"RECOGNIZING XO GIFTS; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E54-3
"IN MEMORY OF THE HONORABLE DAVID NORVELL; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E54-4
"CELEBRATING THE WALTER L. COHEN HIGH SCHOOL GYMNASIUM NAMING CEREMONY IN HONOR OF JAMES ""JIM"" H. RABY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E54-5
"HONORING RUDY JEHLE FOR FIVE DECADES OF SERVICE IN THE MOHAVE COUNTY SHERIFF'S SEARCH AND RESCUE; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E55-1
"HONORING JOSEPH A. FARROW; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E55-2
"RECOGNIZING AKRON MAYOR DAN HORRIGAN; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E55-3
"RECOGNIZING THE CRAFT BOX; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E55-4
"HONORING THE LIFE OF ROY SCHERER; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E55-5
"CELEBRATING THE ACHIEVEMENTS OF LAUREN CURRY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E56-1
"TAU CHAPTER 100TH CELEBRATION; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E56-2
"RECOGNIZING LAKEMORE MAYOR RICHARD COLE, JR.; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E56-3
"RECOGNIZING THE WHEAT RIDGE COMMUNITY AND FAMILY COALITION FOR EDUCATION; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E56-4
"HONORING THE LIFE OF CAROLINE WEST; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E56-5
"COMMEMORATING THE 60TH ANNIVERSARY OF STEPHEN WISE TEMPLE; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E57-1
"HONORING LAUREN COUGHLAN; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E57-2
"RECOGNIZING TALLMADGE MAYOR DAVID KLINE; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E57-3
"RECOGNIZING WHEAT RIDGE CYCLERY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E58-1
"PANCYPRIAN ASSOCIATION OF FLORIDA'S 2024 PERSON OF THE YEAR; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E58-2
"PERSONAL EXPLANATION; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E58-3
"HONORING BAYARD RUSTIN; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E58-4
"RECOGNIZING VETERAN LAWRENCE DENNIS EGAN; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E58-5
"RECOGNIZING THE CAREER OF JAMES BALYS; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E59-1
"RECOGNIZING THE OUTSTANDING ACHIEVEMENT OF BOY SCOUT TROOP 211; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E59-2
"RECOGNIZING THE SERVICE OF DR. BOB POSTON; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E59-3
"HONORING THE LIFE OF VED NANDA; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E59-4
"CONGRATULATING DUCHESNE BOYS' SOCCER ON THEIR CLASS 1 STATE CHAMPIONSHIP; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E60-1
"RECOGNIZING GREEN MAYOR GERARD NEUGEBAUER; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E60-2
"RECOGNIZING THE KIWANIS CLUB OF DADE CITY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E60-3
"HONORING THE WASHINGTON HUSKIES' 2023 FOOTBALL SEASON; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E60-4
"RECOGNIZING ONE HUNDRED YEARS OF THE KERHONKSON VOLUNTEER FIRE COMPANY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E60-5
"PROCLAMATION HONORING THE 15TH ANNIVERSARY OF THE SHEN YUN PERFORMING ARTS DAYS; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E60-6
"EULOGY FOR MICHAEL DeSTEFANO; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E61-1
"RECOGNIZING THE WHEAT RIDGE ROTARY CLUB; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E61-2
"REMEMBERING ARCHITECT ROBERT BONNER NORCROSS; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E61-3
"HONORING PERRY HIGH SCHOOL PRINCIPAL DAN MARBURGER; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E61-4
"CELEBRATING THE LIFE OF NORMAN RAYMOND SMITH; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E62-1
"HONORING THE CITY OF SANTA ROSA'S MAUI RECOVERY SUPPORT TEAM; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E63-1
"RECOGNIZING CANTON MAYOR THOMAS BERNABEI; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E63-2
"RECOGNIZING THE WHEAT RIDGE THEATRE COMPANY; Congressional Record Vol. 170, No. 10",2024-01-18,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-10/extensions-of-remarks-section/article/E63-3
"CELEBRATING THE FOUNDERS OF CEREAL4ALL, LUKE JUSTIN AND JETT JUSTIN; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E65-2
"RECOGNIZING CARSEN PARKER; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E65-3
"HONORING THE EXTRAORDINARY LIFE OF GUY STERN; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E65-4
"INTRODUCTION OF THE FLOOD PREVENTION ACT OF 2024; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E65-5
"PERSONAL EXPLANATION; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E66-1
"RECOGNIZING MR. JOE GRIFFIES FOR HIS EXCEPTIONAL SERVICE TO OUR COUNTRY AND ADVOCACY FOR OUR VETERANS; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E66-2
"CELEBRATING THE OPENING OF IZUMI SUSHI & HIBACHI; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E66-3
"CONGRATULATING EASTERN NEW MEXICO GREYHOUND SOUND; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E66-4
"HONORING MASTER SERGEANT LAURA A. RIOS AS VETERAN OF THE MONTH FOR MICHIGAN'S NINTH DISTRICT; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E66-5
"CELEBRATING THE CAREER OF THE PRESIDENT AND CEO OF THE BROWARD CENTER FOR THE PREFORMING ARTS, KELLEY SHANLEY; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E67-1
"SENATE COMMITTEE MEETINGS; Congressional Record Vol. 170, No. 11",2024-01-22,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-11/extensions-of-remarks-section/article/E67-2
"SENATE COMMITTEE MEETINGS; Congressional Record Vol. 170, No. 13",2024-01-24,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-13/extensions-of-remarks-section/article/E69-2
"STATE OF ISRAEL; Congressional Record Vol. 170, No. 14",2024-01-25,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-14/extensions-of-remarks-section/article/E71-2
"RECOGNIZING BOBBY MAGEE LOPEZ; Congressional Record Vol. 170, No. 14",2024-01-25,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-14/extensions-of-remarks-section/article/E71-3
"RECOGNIZING DR. JOHN GERMILLER'S ACHIEVEMENTS IN THE FIELD OF OTOLARYNGOLOGY; Congressional Record Vol. 170, No. 14",2024-01-25,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-14/extensions-of-remarks-section/article/E71-4
"HONORING CHIEF RICK COLLINS UPON HIS RETIREMENT FROM THE CERES POLICE DEPARTMENT; Congressional Record Vol. 170, No. 14",2024-01-25,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-14/extensions-of-remarks-section/article/E71-5
"COMMEMORATION OF THE 34TH ANNIVERSARY OF BLACK JANUARY; Congressional Record Vol. 170, No. 14",2024-01-25,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-14/extensions-of-remarks-section/article/E72-1
"RECOGNIZING A HIDDEN HERO OF THE HOLOCAUST: KADRI CAKRANI; Congressional Record Vol. 170, No. 14",2024-01-25,extensions-of-remarks-section,https://www.congress.gov/congressional-record/volume-170/issue-14/extensions-of-remarks-section/article/E72-2
